Date;Time;Ventilation Indicator;IAQ Indicator;Virus Index;thermalIndicator;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2024-01-26;03:37:46;100.00;64.00;97.00;82.00;20.70;31.00;422.00;1.00;469.00;2.00;2.00;2.00;2.00
2024-01-26;03:52:46;100.00;64.00;97.00;83.00;20.70;31.00;422.00;1.00;483.00;2.00;2.00;2.00;2.00
2024-01-26;04:07:46;100.00;63.00;97.00;83.00;20.80;31.00;422.00;1.00;489.00;1.00;2.00;2.00;2.00
2024-01-26;04:22:46;100.00;63.00;97.00;83.00;20.80;31.00;421.00;1.00;500.00;1.00;2.00;2.00;2.00
2024-01-26;04:37:46;100.00;62.00;97.00;82.00;20.90;31.00;420.00;1.00;505.00;1.00;2.00;2.00;1.00
2024-01-26;04:52:46;100.00;62.00;98.00;83.00;20.90;31.00;418.00;1.00;513.00;1.00;1.00;2.00;1.00
2024-01-26;05:07:46;100.00;62.00;97.00;83.00;21.00;31.00;419.00;1.00;517.00;1.00;1.00;1.00;1.00
2024-01-26;05:22:46;100.00;62.00;97.00;83.00;21.00;31.00;419.00;1.00;516.00;1.00;1.00;1.00;1.00
2024-01-26;05:37:46;100.00;62.00;97.00;83.00;21.00;31.00;419.00;1.00;514.00;1.00;1.00;1.00;1.00
2024-01-26;05:52:46;100.00;61.00;98.00;83.00;21.00;31.00;418.00;1.00;525.00;1.00;1.00;1.00;1.00
2024-01-26;06:07:46;100.00;60.00;98.00;84.00;21.00;31.00;419.00;1.00;540.00;1.00;1.00;2.00;1.00
2024-01-26;06:22:46;100.00;60.00;98.00;84.00;21.00;31.00;419.00;1.00;546.00;1.00;2.00;2.00;1.00
2024-01-26;06:37:46;100.00;60.00;98.00;85.00;21.00;31.00;419.00;1.00;547.00;1.00;1.00;1.00;1.00
2024-01-26;06:52:46;100.00;60.00;97.00;85.00;21.00;31.00;420.00;1.00;550.00;1.00;1.00;1.00;1.00
2024-01-26;07:07:46;100.00;60.00;98.00;86.00;21.10;32.00;419.00;1.00;548.00;1.00;1.00;1.00;1.00
2024-01-26;07:22:46;100.00;64.00;98.00;87.00;21.00;32.00;413.00;1.00;475.00;1.00;1.00;1.00;1.00
2024-01-26;07:37:46;100.00;67.00;99.00;90.00;21.00;32.00;410.00;1.00;427.00;1.00;1.00;1.00;1.00
2024-01-26;07:52:46;100.00;68.00;99.00;91.00;20.90;33.00;410.00;1.00;413.00;1.00;1.00;1.00;1.00
2024-01-26;08:07:46;100.00;68.00;99.00;92.00;20.80;33.00;412.00;1.00;412.00;1.00;1.00;1.00;1.00
2024-01-26;08:22:46;100.00;67.00;98.00;93.00;20.80;33.00;416.00;1.00;427.00;1.00;1.00;1.00;1.00
2024-01-26;08:37:46;100.00;66.00;98.00;94.00;20.70;34.00;418.00;1.00;439.00;1.00;1.00;1.00;1.00
2024-01-26;08:37:54;100.00;65.00;97.00;95.00;20.70;34.00;423.00;1.00;462.00;1.00;1.00;1.00;1.00
2024-01-26;08:52:46;100.00;66.00;98.00;95.00;20.70;34.00;421.00;1.00;447.00;1.00;1.00;1.00;1.00
2024-01-26;09:07:46;100.00;66.00;97.00;95.00;20.70;34.00;423.00;1.00;449.00;1.00;1.00;1.00;1.00
2024-01-26;09:22:46;100.00;65.00;97.00;96.00;20.70;34.00;426.00;1.00;452.00;1.00;1.00;1.00;1.00
2024-01-26;09:37:46;100.00;65.00;96.00;96.00;20.70;34.00;432.00;1.00;458.00;1.00;1.00;1.00;1.00
2024-01-26;09:52:46;100.00;64.00;96.00;97.00;20.70;35.00;438.00;1.00;476.00;1.00;1.00;1.00;1.00
2024-01-26;10:07:46;100.00;63.00;96.00;97.00;20.70;35.00;438.00;1.00;495.00;1.00;1.00;1.00;1.00
2024-01-26;10:22:46;100.00;63.00;95.00;97.00;20.70;35.00;441.00;1.00;499.00;1.00;1.00;1.00;1.00
2024-01-26;10:37:46;100.00;63.00;95.00;97.00;20.70;35.00;443.00;1.00;496.00;1.00;1.00;1.00;1.00
2024-01-26;10:52:46;100.00;63.00;95.00;97.00;20.70;35.00;446.00;1.00;491.00;1.00;1.00;1.00;1.00
2024-01-26;11:07:46;100.00;63.00;95.00;97.00;20.70;36.00;445.00;1.00;486.00;1.00;2.00;2.00;2.00
2024-01-26;11:22:46;100.00;63.00;95.00;97.00;20.70;35.00;450.00;1.00;487.00;1.00;1.00;2.00;1.00
2024-01-26;11:37:46;100.00;63.00;94.00;98.00;20.80;36.00;452.00;1.00;495.00;1.00;1.00;1.00;1.00
2024-01-26;11:52:46;100.00;63.00;95.00;97.00;20.70;36.00;451.00;1.00;498.00;1.00;1.00;1.00;1.00
2024-01-26;12:07:46;100.00;62.00;94.00;98.00;20.80;36.00;453.00;1.00;509.00;1.00;1.00;1.00;1.00
2024-01-26;12:22:46;100.00;59.00;94.00;98.00;20.80;36.00;458.00;1.00;556.00;1.00;1.00;1.00;1.00
2024-01-26;12:37:46;100.00;60.00;93.00;98.00;20.80;36.00;464.00;1.00;539.00;1.00;1.00;1.00;1.00
2024-01-26;12:52:46;100.00;60.00;93.00;98.00;20.80;36.00;469.00;1.00;533.00;1.00;1.00;1.00;1.00
2024-01-26;13:07:46;100.00;61.00;93.00;98.00;20.80;36.00;470.00;1.00;527.00;1.00;1.00;1.00;1.00
2024-01-26;13:22:46;100.00;61.00;92.00;98.00;20.80;36.00;476.00;1.00;522.00;1.00;1.00;1.00;1.00
2024-01-26;13:37:46;100.00;61.00;91.00;98.00;20.80;36.00;479.00;1.00;527.00;0.00;0.00;0.00;0.00
2024-01-26;13:52:46;100.00;62.00;92.00;98.00;20.80;35.00;473.00;1.00;504.00;0.00;0.00;0.00;0.00
2024-01-26;14:07:46;100.00;61.00;92.00;96.00;20.70;34.00;469.00;1.00;520.00;0.00;0.00;0.00;0.00
2024-01-26;14:22:46;100.00;59.00;92.00;94.00;20.70;34.00;465.00;1.00;556.00;0.00;0.00;0.00;0.00
2024-01-26;14:37:46;100.00;62.00;93.00;93.00;20.70;33.00;463.00;1.00;505.00;0.00;0.00;0.00;0.00
2024-01-26;14:52:46;100.00;64.00;92.00;91.00;20.70;33.00;463.00;1.00;474.00;0.00;0.00;0.00;0.00
2024-01-26;15:07:46;100.00;66.00;92.00;90.00;20.70;33.00;462.00;1.00;442.00;0.00;0.00;0.00;0.00
2024-01-26;15:22:46;100.00;67.00;92.00;90.00;20.60;33.00;462.00;0.00;423.00;0.00;0.00;0.00;0.00
2024-01-26;15:37:46;100.00;68.00;92.00;89.00;20.60;32.00;462.00;0.00;411.00;0.00;0.00;0.00;0.00
2024-01-26;15:52:46;100.00;68.00;93.00;88.00;20.60;32.00;457.00;0.00;407.00;0.00;0.00;0.00;0.00
2024-01-26;16:07:46;100.00;70.00;94.00;87.00;20.60;32.00;451.00;0.00;372.00;0.00;0.00;0.00;0.00
2024-01-26;16:22:46;100.00;72.00;94.00;87.00;20.60;32.00;448.00;0.00;346.00;0.00;0.00;0.00;0.00
2024-01-26;16:37:46;100.00;73.00;94.00;86.00;20.50;32.00;444.00;0.00;321.00;0.00;0.00;0.00;0.00
2024-01-26;16:52:46;100.00;74.00;95.00;86.00;20.50;32.00;442.00;0.00;302.00;0.00;0.00;0.00;0.00
2024-01-26;17:07:46;100.00;74.00;95.00;86.00;20.50;32.00;438.00;0.00;305.00;0.00;0.00;0.00;0.00
2024-01-26;17:22:46;100.00;75.00;96.00;85.00;20.50;32.00;434.00;0.00;293.00;0.00;0.00;0.00;0.00
2024-01-26;17:37:46;100.00;76.00;96.00;84.00;20.40;31.00;431.00;0.00;280.00;0.00;0.00;0.00;0.00
2024-01-26;17:52:46;100.00;77.00;97.00;84.00;20.40;31.00;425.00;0.00;256.00;0.00;0.00;0.00;0.00
2024-01-26;18:07:46;100.00;77.00;97.00;83.00;20.40;31.00;424.00;0.00;251.00;0.00;0.00;0.00;0.00
2024-01-26;18:22:46;100.00;76.00;96.00;84.00;20.40;31.00;428.00;0.00;269.00;0.00;0.00;0.00;0.00
2024-01-26;18:37:46;100.00;74.00;96.00;85.00;20.60;31.00;433.00;0.00;307.00;0.00;1.00;1.00;0.00
2024-01-26;18:37:54;100.00;74.00;95.00;84.00;20.60;31.00;435.00;1.00;303.00;0.00;1.00;1.00;1.00
2024-01-26;18:52:46;100.00;74.00;96.00;84.00;20.70;31.00;434.00;1.00;316.00;0.00;1.00;1.00;0.00
2024-01-26;19:07:46;100.00;73.00;95.00;84.00;20.80;31.00;435.00;1.00;330.00;0.00;1.00;1.00;1.00
2024-01-26;19:22:46;100.00;73.00;96.00;83.00;20.80;31.00;434.00;1.00;327.00;0.00;1.00;1.00;1.00
2024-01-26;19:37:46;100.00;73.00;96.00;82.00;20.90;31.00;431.00;1.00;330.00;0.00;1.00;1.00;1.00
2024-01-26;19:52:46;100.00;72.00;96.00;82.00;20.90;31.00;432.00;1.00;343.00;0.00;1.00;1.00;1.00
2024-01-26;20:07:46;100.00;71.00;95.00;82.00;21.00;30.00;437.00;1.00;364.00;0.00;1.00;1.00;1.00
2024-01-26;20:22:46;100.00;71.00;95.00;81.00;21.00;30.00;440.00;1.00;364.00;0.00;1.00;1.00;0.00
2024-01-26;20:37:46;100.00;71.00;94.00;81.00;21.00;30.00;442.00;1.00;366.00;0.00;1.00;1.00;1.00
2024-01-26;20:52:46;100.00;71.00;94.00;80.00;21.00;30.00;441.00;1.00;361.00;1.00;1.00;1.00;1.00
2024-01-26;21:07:46;100.00;71.00;95.00;80.00;21.00;30.00;439.00;1.00;363.00;1.00;1.00;1.00;1.00
2024-01-26;21:22:46;100.00;71.00;95.00;80.00;21.00;30.00;435.00;1.00;356.00;1.00;1.00;1.00;1.00
2024-01-26;21:37:46;100.00;71.00;95.00;80.00;21.00;30.00;435.00;1.00;358.00;1.00;1.00;1.00;1.00
2024-01-26;21:52:46;100.00;71.00;95.00;80.00;21.00;30.00;434.00;1.00;361.00;1.00;1.00;1.00;1.00
2024-01-26;22:10:10;100.00;70.00;96.00;80.00;20.90;30.00;433.00;1.00;380.00;1.00;2.00;2.00;1.00
2024-01-26;22:24:46;100.00;70.00;95.00;80.00;20.90;30.00;436.00;1.00;384.00;1.00;1.00;1.00;1.00
2024-01-26;22:39:46;100.00;69.00;95.00;81.00;21.00;30.00;436.00;1.00;399.00;1.00;1.00;1.00;1.00
2024-01-26;22:54:46;100.00;69.00;95.00;81.00;21.00;30.00;437.00;1.00;400.00;1.00;1.00;1.00;1.00
2024-01-26;23:09:46;100.00;68.00;95.00;81.00;21.00;30.00;437.00;1.00;405.00;1.00;1.00;1.00;1.00
2024-01-26;23:24:46;100.00;68.00;95.00;81.00;21.00;30.00;436.00;1.00;404.00;1.00;1.00;1.00;1.00
2024-01-26;23:39:46;100.00;69.00;95.00;81.00;21.00;30.00;436.00;1.00;400.00;1.00;1.00;1.00;1.00
2024-01-26;23:54:46;100.00;69.00;95.00;81.00;20.90;30.00;435.00;1.00;400.00;1.00;2.00;2.00;1.00
2024-01-27;00:09:46;100.00;68.00;95.00;82.00;20.80;30.00;435.00;1.00;404.00;1.00;1.00;1.00;1.00
2024-01-27;00:24:46;100.00;68.00;95.00;83.00;20.80;31.00;435.00;1.00;413.00;1.00;1.00;1.00;1.00
2024-01-27;00:39:46;100.00;67.00;95.00;83.00;20.80;31.00;435.00;1.00;421.00;1.00;1.00;1.00;1.00
2024-01-27;00:54:46;100.00;67.00;96.00;83.00;20.80;31.00;433.00;1.00;426.00;1.00;1.00;1.00;1.00
2024-01-27;01:09:46;100.00;67.00;96.00;83.00;20.80;31.00;433.00;1.00;428.00;1.00;1.00;1.00;1.00
2024-01-27;01:24:46;100.00;67.00;96.00;83.00;20.80;31.00;432.00;1.00;424.00;1.00;1.00;1.00;1.00
2024-01-27;01:39:46;100.00;67.00;96.00;83.00;20.80;31.00;431.00;1.00;426.00;1.00;1.00;1.00;1.00
2024-01-27;01:54:46;100.00;65.00;96.00;84.00;20.80;31.00;432.00;1.00;456.00;1.00;1.00;1.00;1.00
2024-01-27;02:09:46;100.00;64.00;96.00;84.00;20.80;31.00;431.00;1.00;480.00;1.00;1.00;1.00;1.00
2024-01-27;02:24:46;100.00;61.00;96.00;84.00;20.70;31.00;430.00;1.00;523.00;1.00;1.00;1.00;1.00
2024-01-27;02:39:46;100.00;58.00;96.00;85.00;20.70;31.00;428.00;1.00;581.00;1.00;1.00;1.00;1.00
2024-01-27;02:54:46;100.00;52.00;96.00;85.00;20.80;31.00;432.00;1.00;683.00;1.00;1.00;1.00;1.00
2024-01-27;03:09:46;100.00;50.00;96.00;84.00;20.80;31.00;430.00;1.00;713.00;1.00;1.00;1.00;1.00
2024-01-27;03:24:46;100.00;49.00;96.00;84.00;20.80;31.00;429.00;1.00;723.00;1.00;1.00;1.00;1.00
2024-01-27;03:39:46;100.00;44.00;96.00;85.00;20.80;31.00;429.00;1.00;807.00;1.00;1.00;1.00;1.00
2024-01-27;03:54:46;100.00;41.00;97.00;85.00;20.80;31.00;427.00;1.00;858.00;1.00;1.00;1.00;1.00
2024-01-27;04:09:46;100.00;41.00;97.00;85.00;20.90;31.00;426.00;1.00;867.00;1.00;1.00;1.00;1.00
2024-01-27;04:24:46;100.00;39.00;97.00;85.00;20.90;31.00;426.00;1.00;894.00;1.00;1.00;2.00;1.00
2024-01-27;04:39:46;100.00;39.00;97.00;86.00;20.90;31.00;426.00;1.00;896.00;1.00;1.00;1.00;1.00
2024-01-27;04:54:46;100.00;36.00;97.00;86.00;20.90;32.00;425.00;1.00;944.00;1.00;1.00;1.00;1.00
2024-01-27;05:09:46;100.00;39.00;97.00;86.00;20.90;32.00;424.00;1.00;895.00;1.00;1.00;2.00;1.00
2024-01-27;05:24:46;100.00;40.00;97.00;87.00;20.90;32.00;424.00;1.00;884.00;1.00;1.00;1.00;1.00
2024-01-27;05:39:46;100.00;42.00;97.00;88.00;20.90;32.00;424.00;1.00;840.00;1.00;1.00;1.00;1.00
2024-01-27;05:54:46;100.00;46.00;97.00;88.00;20.90;32.00;424.00;1.00;783.00;1.00;1.00;1.00;1.00
2024-01-27;06:09:46;100.00;50.00;97.00;89.00;20.80;32.00;422.00;1.00;709.00;1.00;1.00;1.00;1.00
2024-01-27;06:24:46;100.00;53.00;97.00;89.00;20.80;32.00;422.00;1.00;661.00;1.00;1.00;2.00;1.00
2024-01-27;06:39:46;100.00;53.00;97.00;90.00;20.80;32.00;421.00;1.00;656.00;1.00;1.00;1.00;1.00
2024-01-27;06:54:46;100.00;47.00;97.00;90.00;20.80;32.00;421.00;1.00;752.00;1.00;1.00;1.00;1.00
2024-01-27;07:09:46;100.00;49.00;97.00;90.00;20.80;33.00;421.00;1.00;721.00;1.00;1.00;2.00;1.00
2024-01-27;07:24:46;100.00;50.00;98.00;91.00;20.80;33.00;420.00;1.00;705.00;1.00;1.00;2.00;1.00
2024-01-27;07:39:46;100.00;51.00;97.00;91.00;20.80;33.00;421.00;1.00;698.00;1.00;1.00;2.00;1.00
2024-01-27;07:54:46;100.00;49.00;97.00;91.00;20.80;33.00;422.00;1.00;719.00;1.00;2.00;2.00;1.00
2024-01-27;08:09:40;100.00;50.00;98.00;92.00;20.90;33.00;419.00;1.00;715.00;1.00;1.00;1.00;1.00
2024-01-27;08:24:16;100.00;51.00;98.00;91.00;20.80;33.00;420.00;1.00;697.00;1.00;1.00;2.00;1.00
2024-01-27;08:39:16;100.00;52.00;98.00;92.00;20.80;33.00;420.00;1.00;678.00;1.00;2.00;2.00;1.00
2024-01-27;08:54:16;100.00;53.00;98.00;92.00;20.90;33.00;420.00;1.00;662.00;1.00;1.00;2.00;1.00
2024-01-27;09:09:16;100.00;55.00;98.00;92.00;20.90;33.00;420.00;1.00;628.00;1.00;2.00;2.00;1.00
2024-01-27;09:24:16;100.00;57.00;98.00;92.00;20.90;33.00;419.00;1.00;591.00;1.00;2.00;2.00;1.00
2024-01-27;09:39:16;100.00;57.00;98.00;92.00;20.90;33.00;418.00;1.00;594.00;1.00;2.00;2.00;1.00
2024-01-27;09:54:16;100.00;57.00;98.00;92.00;20.90;33.00;417.00;1.00;588.00;1.00;2.00;2.00;1.00
2024-01-27;10:09:16;100.00;59.00;98.00;92.00;21.00;33.00;417.00;1.00;568.00;1.00;2.00;2.00;2.00
2024-01-27;10:24:16;100.00;59.00;98.00;92.00;21.00;33.00;418.00;1.00;565.00;1.00;2.00;2.00;2.00
2024-01-27;10:39:16;100.00;59.00;98.00;92.00;21.00;33.00;416.00;1.00;555.00;1.00;2.00;2.00;1.00
2024-01-27;10:54:16;100.00;60.00;98.00;92.00;21.00;33.00;415.00;1.00;543.00;1.00;2.00;2.00;1.00
2024-01-27;11:09:16;100.00;60.00;98.00;92.00;21.00;33.00;415.00;1.00;535.00;1.00;2.00;2.00;1.00
2024-01-27;11:24:16;100.00;61.00;98.00;93.00;21.10;33.00;415.00;1.00;531.00;1.00;1.00;2.00;1.00
2024-01-27;11:39:16;100.00;61.00;98.00;93.00;21.10;33.00;416.00;1.00;522.00;1.00;1.00;2.00;1.00
2024-01-27;11:54:16;100.00;62.00;98.00;93.00;21.10;33.00;415.00;1.00;513.00;1.00;2.00;2.00;1.00
2024-01-27;12:09:16;100.00;62.00;98.00;94.00;21.10;33.00;415.00;1.00;505.00;1.00;1.00;2.00;1.00
2024-01-27;12:24:16;100.00;63.00;98.00;94.00;21.20;33.00;417.00;1.00;496.00;1.00;1.00;2.00;1.00
2024-01-27;12:39:16;100.00;63.00;98.00;93.00;21.20;33.00;418.00;1.00;499.00;1.00;2.00;2.00;1.00
2024-01-27;12:54:16;100.00;63.00;98.00;94.00;21.20;33.00;417.00;1.00;498.00;1.00;1.00;1.00;1.00
2024-01-27;13:09:16;100.00;63.00;98.00;94.00;21.20;34.00;417.00;1.00;498.00;1.00;1.00;2.00;1.00
2024-01-27;13:24:16;100.00;63.00;98.00;94.00;21.30;34.00;419.00;1.00;493.00;1.00;1.00;2.00;1.00
2024-01-27;13:39:16;100.00;64.00;98.00;94.00;21.30;34.00;418.00;1.00;481.00;1.00;2.00;2.00;1.00
2024-01-27;13:54:16;100.00;64.00;98.00;94.00;21.30;34.00;420.00;1.00;473.00;1.00;2.00;2.00;1.00
2024-01-27;14:09:16;100.00;64.00;98.00;94.00;21.30;34.00;421.00;1.00;476.00;1.00;2.00;2.00;2.00
2024-01-27;14:24:16;100.00;69.00;98.00;95.00;21.20;34.00;418.00;1.00;391.00;1.00;2.00;2.00;2.00
2024-01-27;14:39:16;100.00;72.00;98.00;96.00;21.10;34.00;416.00;1.00;342.00;1.00;2.00;3.00;2.00
2024-01-27;14:54:16;100.00;73.00;98.00;97.00;21.00;34.00;415.00;1.00;328.00;2.00;3.00;3.00;2.00
2024-01-27;15:09:16;100.00;73.00;98.00;98.00;21.00;34.00;415.00;1.00;322.00;2.00;4.00;4.00;3.00
2024-01-27;15:24:16;100.00;73.00;98.00;98.00;20.90;35.00;414.00;1.00;318.00;2.00;3.00;4.00;3.00
2024-01-27;15:39:16;100.00;74.00;98.00;99.00;20.90;35.00;415.00;1.00;316.00;2.00;4.00;4.00;3.00
2024-01-27;15:54:16;100.00;74.00;98.00;98.00;20.80;35.00;415.00;1.00;314.00;2.00;3.00;3.00;3.00
2024-01-27;16:09:16;100.00;74.00;98.00;98.00;20.80;35.00;417.00;1.00;311.00;2.00;3.00;4.00;3.00
2024-01-27;16:24:16;100.00;74.00;98.00;98.00;20.80;35.00;418.00;1.00;305.00;2.00;3.00;3.00;3.00
2024-01-27;16:39:16;100.00;74.00;98.00;97.00;20.70;35.00;419.00;1.00;306.00;2.00;3.00;3.00;3.00
2024-01-27;16:54:16;100.00;74.00;98.00;97.00;20.70;35.00;418.00;1.00;307.00;2.00;3.00;3.00;3.00
2024-01-27;17:09:16;100.00;74.00;98.00;97.00;20.70;35.00;418.00;1.00;315.00;2.00;3.00;3.00;3.00
2024-01-27;17:24:16;100.00;74.00;98.00;97.00;20.70;35.00;419.00;1.00;317.00;3.00;4.00;4.00;3.00
2024-01-27;17:39:16;100.00;73.00;98.00;97.00;20.70;35.00;418.00;1.00;319.00;3.00;4.00;4.00;3.00
2024-01-27;17:54:16;100.00;74.00;98.00;97.00;20.70;35.00;418.00;1.00;315.00;3.00;3.00;4.00;3.00
2024-01-27;18:09:16;100.00;73.00;98.00;96.00;20.60;35.00;417.00;1.00;318.00;3.00;4.00;4.00;3.00
2024-01-27;18:09:41;100.00;0.00;100.00;96.00;20.60;35.00;;1.00;301.00;3.00;3.00;3.00;3.00
2024-01-27;18:24:16;100.00;74.00;98.00;96.00;20.60;35.00;416.00;1.00;309.00;3.00;4.00;4.00;3.00
2024-01-27;18:39:16;100.00;74.00;98.00;96.00;20.60;35.00;416.00;1.00;302.00;2.00;3.00;4.00;3.00
2024-01-27;18:54:16;100.00;74.00;98.00;96.00;20.60;35.00;416.00;1.00;306.00;2.00;4.00;4.00;3.00
2024-01-27;19:09:16;100.00;74.00;98.00;95.00;20.50;35.00;415.00;1.00;307.00;2.00;3.00;3.00;3.00
2024-01-27;19:24:16;100.00;75.00;98.00;95.00;20.50;35.00;415.00;1.00;299.00;2.00;3.00;3.00;3.00
2024-01-27;19:39:16;100.00;75.00;98.00;95.00;20.50;35.00;416.00;1.00;299.00;2.00;2.00;3.00;2.00
2024-01-27;19:54:16;100.00;75.00;98.00;95.00;20.50;35.00;416.00;1.00;291.00;2.00;2.00;2.00;2.00
2024-01-27;20:09:16;100.00;75.00;98.00;95.00;20.50;35.00;415.00;1.00;285.00;2.00;2.00;3.00;2.00
2024-01-27;20:24:16;100.00;76.00;98.00;95.00;20.50;35.00;414.00;1.00;279.00;2.00;2.00;3.00;2.00
2024-01-27;20:39:16;100.00;76.00;98.00;95.00;20.50;35.00;414.00;1.00;281.00;2.00;2.00;3.00;2.00
2024-01-27;20:54:16;100.00;76.00;99.00;95.00;20.50;35.00;413.00;1.00;282.00;2.00;3.00;3.00;2.00
2024-01-27;21:09:16;100.00;76.00;98.00;95.00;20.50;35.00;414.00;1.00;284.00;2.00;3.00;3.00;2.00
2024-01-27;21:24:16;100.00;75.00;98.00;95.00;20.50;35.00;414.00;1.00;287.00;2.00;3.00;3.00;2.00
2024-01-27;21:39:16;100.00;76.00;99.00;94.00;20.40;35.00;412.00;1.00;281.00;2.00;3.00;3.00;3.00
2024-01-27;21:54:16;100.00;76.00;99.00;94.00;20.40;35.00;413.00;1.00;284.00;2.00;3.00;3.00;2.00
2024-01-27;22:09:16;100.00;76.00;99.00;94.00;20.40;35.00;413.00;1.00;283.00;2.00;3.00;3.00;2.00
2024-01-27;22:24:16;100.00;76.00;99.00;94.00;20.40;35.00;413.00;1.00;284.00;2.00;3.00;3.00;2.00
2024-01-27;22:39:16;100.00;76.00;99.00;94.00;20.40;35.00;412.00;1.00;284.00;2.00;3.00;3.00;2.00
2024-01-27;22:54:17;100.00;76.00;99.00;93.00;20.30;35.00;412.00;1.00;283.00;2.00;3.00;3.00;2.00
2024-01-27;23:09:16;100.00;76.00;99.00;93.00;20.30;35.00;411.00;1.00;282.00;1.00;3.00;3.00;2.00
2024-01-27;23:24:17;100.00;75.00;100.00;93.00;20.30;35.00;401.00;1.00;286.00;1.00;3.00;3.00;2.00
2024-01-27;23:39:17;100.00;75.00;100.00;93.00;20.30;36.00;400.00;1.00;286.00;1.00;3.00;3.00;2.00
2024-01-27;23:54:17;100.00;76.00;100.00;93.00;20.30;36.00;400.00;1.00;282.00;1.00;2.00;2.00;2.00
2024-01-28;00:09:17;100.00;76.00;100.00;93.00;20.30;36.00;400.00;1.00;283.00;1.00;2.00;3.00;2.00
2024-01-28;00:24:17;100.00;74.00;100.00;93.00;20.30;36.00;401.00;1.00;303.00;1.00;2.00;2.00;2.00
2024-01-28;00:39:17;100.00;73.00;100.00;95.00;20.50;36.00;402.00;1.00;326.00;1.00;2.00;2.00;2.00
2024-01-28;00:54:17;100.00;72.00;99.00;96.00;20.60;35.00;405.00;1.00;345.00;1.00;2.00;2.00;2.00
2024-01-28;01:09:17;100.00;71.00;99.00;96.00;20.60;35.00;405.00;1.00;362.00;1.00;2.00;3.00;2.00
2024-01-28;01:24:17;100.00;70.00;100.00;97.00;20.70;35.00;404.00;1.00;376.00;1.00;3.00;3.00;2.00
2024-01-28;01:39:17;100.00;69.00;99.00;97.00;20.70;35.00;405.00;1.00;390.00;1.00;3.00;3.00;2.00
2024-01-28;01:54:17;100.00;69.00;99.00;98.00;20.80;35.00;407.00;1.00;400.00;1.00;3.00;3.00;2.00
2024-01-28;02:09:17;100.00;68.00;99.00;98.00;20.80;35.00;407.00;1.00;410.00;1.00;3.00;3.00;2.00
2024-01-28;02:24:17;100.00;67.00;99.00;98.00;20.80;35.00;406.00;1.00;425.00;1.00;3.00;3.00;2.00
2024-01-28;02:39:17;100.00;67.00;99.00;98.00;20.80;35.00;406.00;1.00;433.00;2.00;3.00;4.00;3.00
2024-01-28;02:54:17;100.00;66.00;99.00;99.00;20.90;35.00;407.00;1.00;443.00;2.00;3.00;4.00;3.00
2024-01-28;03:09:17;100.00;66.00;99.00;99.00;20.90;35.00;406.00;1.00;446.00;2.00;3.00;4.00;2.00
2024-01-28;03:24:17;100.00;66.00;99.00;99.00;20.90;35.00;405.00;1.00;449.00;2.00;3.00;4.00;3.00
2024-01-28;03:39:17;100.00;65.00;100.00;99.00;20.90;35.00;404.00;1.00;455.00;1.00;3.00;3.00;2.00
2024-01-28;03:54:17;100.00;65.00;100.00;99.00;20.90;35.00;404.00;1.00;462.00;1.00;3.00;3.00;2.00
2024-01-28;04:09:17;100.00;65.00;99.00;99.00;20.90;35.00;405.00;1.00;463.00;1.00;3.00;3.00;2.00
2024-01-28;04:09:42;100.00;65.00;100.00;99.00;20.90;35.00;402.00;1.00;461.00;2.00;3.00;3.00;2.00
2024-01-28;04:24:47;100.00;65.00;100.00;99.00;20.90;35.00;403.00;1.00;468.00;1.00;3.00;3.00;2.00
2024-01-28;04:39:47;100.00;64.00;99.00;99.00;20.90;35.00;405.00;1.00;478.00;1.00;3.00;3.00;2.00
2024-01-28;04:54:47;100.00;63.00;100.00;100.00;21.00;35.00;404.00;1.00;487.00;1.00;3.00;3.00;2.00
2024-01-28;05:09:47;100.00;63.00;100.00;100.00;21.00;35.00;403.00;1.00;488.00;1.00;3.00;3.00;2.00
2024-01-28;05:24:47;100.00;63.00;100.00;100.00;21.00;35.00;403.00;1.00;493.00;1.00;3.00;3.00;2.00
2024-01-28;05:39:47;100.00;63.00;100.00;100.00;21.00;35.00;402.00;1.00;497.00;1.00;3.00;3.00;2.00
2024-01-28;05:54:47;100.00;63.00;100.00;100.00;21.00;35.00;403.00;1.00;500.00;1.00;3.00;3.00;2.00
2024-01-28;06:09:47;100.00;62.00;99.00;100.00;21.00;35.00;405.00;1.00;507.00;1.00;3.00;3.00;2.00
2024-01-28;06:19:44;100.00;62.00;100.00;99.00;21.00;35.00;401.00;1.00;509.00;1.00;3.00;3.00;2.00
2024-01-28;06:34:47;100.00;62.00;100.00;100.00;21.00;35.00;404.00;1.00;509.00;1.00;3.00;3.00;2.00
2024-01-28;06:49:47;100.00;62.00;100.00;100.00;21.00;35.00;403.00;1.00;505.00;2.00;3.00;4.00;2.00
2024-01-28;07:04:47;100.00;62.00;100.00;100.00;21.00;35.00;404.00;1.00;504.00;1.00;3.00;3.00;2.00
2024-01-28;07:19:47;100.00;62.00;100.00;100.00;21.00;35.00;403.00;1.00;504.00;2.00;3.00;4.00;2.00
2024-01-28;07:34:47;100.00;62.00;100.00;100.00;21.00;35.00;404.00;1.00;508.00;1.00;3.00;3.00;2.00
