Device;Datetime;"Humidity ext (%)";"Temp ext (C)";
"K-B3 ACOEM SW 5";2023-10-26 12:00:00;83,23;3,27;
"K-B3 ACOEM SW 5";2023-10-26 11:00:00;85,01;2,78;
"K-B3 ACOEM SW 5";2023-10-26 10:00:00;87,38;2,28;
"K-B3 ACOEM SW 5";2023-10-26 09:00:00;87,04;2,17;
"K-B3 ACOEM SW 5";2023-10-26 08:00:00;86,94;2,11;
"K-B3 ACOEM SW 5";2023-10-26 07:00:00;87,58;2,17;
"K-B3 ACOEM SW 5";2023-10-26 06:00:00;88,99;2,17;
"K-B3 ACOEM SW 5";2023-10-26 05:00:00;91,22;2,07;
"K-B3 ACOEM SW 5";2023-10-26 04:00:00;92,47;1,98;
"K-B3 ACOEM SW 5";2023-10-26 03:00:00;93,64;1,93;
"K-B3 ACOEM SW 5";2023-10-26 02:00:00;94,44;1,89;
"K-B3 ACOEM SW 5";2023-10-26 01:00:00;95,01;1,84;
"K-B3 ACOEM SW 5";2023-10-26 00:00:00;95,28;1,98;
"K-B3 ACOEM SW 5";2023-10-25 23:00:00;95,34;2,13;
"K-B3 ACOEM SW 5";2023-10-25 22:00:00;95,40;2,32;
"K-B3 ACOEM SW 5";2023-10-25 21:00:00;95,73;2,47;
"K-B3 ACOEM SW 5";2023-10-25 20:00:00;95,18;2,44;
"K-B3 ACOEM SW 5";2023-10-25 19:00:00;94,55;2,64;
"K-B3 ACOEM SW 5";2023-10-25 18:00:00;94,95;3,24;
"K-B3 ACOEM SW 5";2023-10-25 17:00:00;94,65;3,39;
"K-B3 ACOEM SW 5";2023-10-25 16:00:00;94,74;3,39;
"K-B3 ACOEM SW 5";2023-10-25 15:00:00;92,70;3,67;
"K-B3 ACOEM SW 5";2023-10-25 14:00:00;91,15;4,55;
"K-B3 ACOEM SW 5";2023-10-25 13:00:00;92,22;4,51;
"K-B3 ACOEM SW 5";2023-10-25 12:00:00;92,65;4,49;
"K-B3 ACOEM SW 5";2023-10-25 11:00:00;95,99;3,57;
"K-B3 ACOEM SW 5";2023-10-25 10:00:00;96,07;3,05;
"K-B3 ACOEM SW 5";2023-10-25 09:00:00;95,58;3,01;
"K-B3 ACOEM SW 5";2023-10-25 08:00:00;95,17;3,29;
"K-B3 ACOEM SW 5";2023-10-25 07:00:00;95,45;3,68;
"K-B3 ACOEM SW 5";2023-10-25 06:00:00;94,71;3,73;
"K-B3 ACOEM SW 5";2023-10-25 05:00:00;94,30;4,03;
"K-B3 ACOEM SW 5";2023-10-25 04:00:00;94,25;4,20;
"K-B3 ACOEM SW 5";2023-10-25 03:00:00;93,32;4,72;
"K-B3 ACOEM SW 5";2023-10-25 02:00:00;92,97;4,93;
"K-B3 ACOEM SW 5";2023-10-25 01:00:00;88,02;6,28;
"K-B3 ACOEM SW 5";2023-10-25 00:00:00;86,42;6,73;
"K-B3 ACOEM SW 5";2023-10-24 23:00:00;88,94;6,60;
"K-B3 ACOEM SW 5";2023-10-24 22:00:00;91,47;6,59;
"K-B3 ACOEM SW 5";2023-10-24 21:00:00;91,86;6,92;
"K-B3 ACOEM SW 5";2023-10-24 20:00:00;92,78;7,18;
"K-B3 ACOEM SW 5";2023-10-24 19:00:00;92,34;7,36;
"K-B3 ACOEM SW 5";2023-10-24 18:00:00;91,02;7,78;
"K-B3 ACOEM SW 5";2023-10-24 17:00:00;92,46;8,25;
"K-B3 ACOEM SW 5";2023-10-24 16:00:00;94,17;8,31;
"K-B3 ACOEM SW 5";2023-10-24 15:00:00;96,36;8,42;
"K-B3 ACOEM SW 5";2023-10-24 14:00:00;96,59;7,55;
"K-B3 ACOEM SW 5";2023-10-24 13:00:00;95,57;7,03;
"K-B3 ACOEM SW 5";2023-10-24 12:00:00;94,91;6,58;
"K-B3 ACOEM SW 5";2023-10-24 11:00:00;93,99;6,14;
"K-B3 ACOEM SW 5";2023-10-24 10:00:00;93,01;5,95;
"K-B3 ACOEM SW 5";2023-10-24 09:00:00;94,04;5,73;
"K-B3 ACOEM SW 5";2023-10-24 08:00:00;94,60;5,65;
"K-B3 ACOEM SW 5";2023-10-24 07:00:00;92,80;5,85;
"K-B3 ACOEM SW 5";2023-10-24 06:00:00;91,35;6,05;
"K-B3 ACOEM SW 5";2023-10-24 05:00:00;90,90;6,26;
"K-B3 ACOEM SW 5";2023-10-24 04:00:00;90,56;6,62;
"K-B3 ACOEM SW 5";2023-10-24 03:00:00;91,32;6,71;
"K-B3 ACOEM SW 5";2023-10-24 02:00:00;91,72;7,03;
"K-B3 ACOEM SW 5";2023-10-24 01:00:00;90,08;7,78;
"K-B3 ACOEM SW 5";2023-10-24 00:00:00;88,74;7,99;
"K-B3 ACOEM SW 5";2023-10-23 23:00:00;88,47;7,99;
"K-B3 ACOEM SW 5";2023-10-23 22:00:00;87,92;8,11;
"K-B3 ACOEM SW 5";2023-10-23 21:00:00;86,79;8,18;
"K-B3 ACOEM SW 5";2023-10-23 20:00:00;84,79;8,43;
"K-B3 ACOEM SW 5";2023-10-23 19:00:00;82,31;9,06;
"K-B3 ACOEM SW 5";2023-10-23 18:00:00;78,75;9,67;
"K-B3 ACOEM SW 5";2023-10-23 17:00:00;76,17;9,98;
"K-B3 ACOEM SW 5";2023-10-23 16:00:00;75,35;10,09;
"K-B3 ACOEM SW 5";2023-10-23 15:00:00;75,87;9,85;
"K-B3 ACOEM SW 5";2023-10-23 14:00:00;77,38;9,23;
"K-B3 ACOEM SW 5";2023-10-23 13:00:00;78,19;8,94;
"K-B3 ACOEM SW 5";2023-10-23 12:00:00;80,57;8,09;
"K-B3 ACOEM SW 5";2023-10-23 11:00:00;82,11;7,47;
"K-B3 ACOEM SW 5";2023-10-23 10:00:00;83,08;7,05;
"K-B3 ACOEM SW 5";2023-10-23 09:00:00;84,63;6,66;
"K-B3 ACOEM SW 5";2023-10-23 08:00:00;86,39;6,37;
"K-B3 ACOEM SW 5";2023-10-23 07:00:00;87,59;6,17;
"K-B3 ACOEM SW 5";2023-10-23 06:00:00;88,58;6,00;
"K-B3 ACOEM SW 5";2023-10-23 05:00:00;89,54;5,82;
"K-B3 ACOEM SW 5";2023-10-23 04:00:00;90,20;5,68;
"K-B3 ACOEM SW 5";2023-10-23 03:00:00;90,82;5,55;
"K-B3 ACOEM SW 5";2023-10-23 02:00:00;92,23;5,32;
"K-B3 ACOEM SW 5";2023-10-23 01:00:00;93,18;5,09;
"K-B3 ACOEM SW 5";2023-10-23 00:00:00;93,26;4,97;
"K-B3 ACOEM SW 5";2023-10-22 23:00:00;92,18;4,96;
"K-B3 ACOEM SW 5";2023-10-22 22:00:00;92,58;4,86;
"K-B3 ACOEM SW 5";2023-10-22 21:00:00;92,50;4,89;
"K-B3 ACOEM SW 5";2023-10-22 20:00:00;92,70;4,94;
"K-B3 ACOEM SW 5";2023-10-22 19:00:00;92,96;4,97;
"K-B3 ACOEM SW 5";2023-10-22 18:00:00;93,28;5,04;
"K-B3 ACOEM SW 5";2023-10-22 17:00:00;93,80;4,98;
"K-B3 ACOEM SW 5";2023-10-22 16:00:00;93,82;4,96;
"K-B3 ACOEM SW 5";2023-10-22 15:00:00;94,10;4,76;
"K-B3 ACOEM SW 5";2023-10-22 14:00:00;93,94;4,63;
"K-B3 ACOEM SW 5";2023-10-22 13:00:00;94,60;4,42;
"K-B3 ACOEM SW 5";2023-10-22 12:00:00;94,81;4,16;
"K-B3 ACOEM SW 5";2023-10-22 11:00:00;94,96;3,92;
"K-B3 ACOEM SW 5";2023-10-22 10:00:00;95,09;3,69;
"K-B3 ACOEM SW 5";2023-10-22 09:00:00;94,61;3,51;
"K-B3 ACOEM SW 5";2023-10-22 08:00:00;94,41;3,67;
"K-B3 ACOEM SW 5";2023-10-22 07:00:00;94,75;4,04;
"K-B3 ACOEM SW 5";2023-10-22 06:00:00;94,40;4,40;
"K-B3 ACOEM SW 5";2023-10-22 05:00:00;94,86;4,30;
"K-B3 ACOEM SW 5";2023-10-22 04:00:00;95,57;4,13;
"K-B3 ACOEM SW 5";2023-10-22 03:00:00;95,47;4,13;
"K-B3 ACOEM SW 5";2023-10-22 02:00:00;95,43;4,18;
"K-B3 ACOEM SW 5";2023-10-22 01:00:00;95,73;4,21;
"K-B3 ACOEM SW 5";2023-10-22 00:00:00;95,53;4,07;
"K-B3 ACOEM SW 5";2023-10-21 23:00:00;95,32;4,02;
"K-B3 ACOEM SW 5";2023-10-21 22:00:00;95,28;3,86;
"K-B3 ACOEM SW 5";2023-10-21 21:00:00;94,94;3,75;
"K-B3 ACOEM SW 5";2023-10-21 20:00:00;94,37;3,72;
"K-B3 ACOEM SW 5";2023-10-21 19:00:00;93,94;3,54;
"K-B3 ACOEM SW 5";2023-10-21 18:00:00;93,54;3,11;
"K-B3 ACOEM SW 5";2023-10-21 17:00:00;92,59;2,86;
"K-B3 ACOEM SW 5";2023-10-21 16:00:00;89,40;4,43;
"K-B3 ACOEM SW 5";2023-10-21 15:00:00;88,33;5,48;
"K-B3 ACOEM SW 5";2023-10-21 14:00:00;87,88;5,36;
"K-B3 ACOEM SW 5";2023-10-21 13:00:00;89,55;5,05;
"K-B3 ACOEM SW 5";2023-10-21 12:00:00;89,04;4,70;
"K-B3 ACOEM SW 5";2023-10-21 11:00:00;88,73;4,44;
"K-B3 ACOEM SW 5";2023-10-21 10:00:00;88,35;4,19;
"K-B3 ACOEM SW 5";2023-10-21 09:00:00;86,71;4,16;
"K-B3 ACOEM SW 5";2023-10-21 08:00:00;84,65;4,20;
"K-B3 ACOEM SW 5";2023-10-21 07:00:00;81,73;4,45;
"K-B3 ACOEM SW 5";2023-10-21 06:00:00;74,83;5,10;
"K-B3 ACOEM SW 5";2023-10-21 05:00:00;73,82;5,30;
"K-B3 ACOEM SW 5";2023-10-21 04:00:00;77,81;4,73;
"K-B3 ACOEM SW 5";2023-10-21 03:00:00;75,96;4,56;
"K-B3 ACOEM SW 5";2023-10-21 02:00:00;72,95;4,73;
"K-B3 ACOEM SW 5";2023-10-21 01:00:00;70,30;4,83;
"K-B3 ACOEM SW 5";2023-10-21 00:00:00;69,46;5,20;
"K-B3 ACOEM SW 5";2023-10-20 23:00:00;69,75;5,78;
"K-B3 ACOEM SW 5";2023-10-20 22:00:00;70,40;5,78;
"K-B3 ACOEM SW 5";2023-10-20 21:00:00;72,43;5,80;
"K-B3 ACOEM SW 5";2023-10-20 20:00:00;73,82;5,78;
"K-B3 ACOEM SW 5";2023-10-20 19:00:00;72,51;5,82;
"K-B3 ACOEM SW 5";2023-10-20 18:00:00;70,09;5,93;
"K-B3 ACOEM SW 5";2023-10-20 17:00:00;74,14;5,60;
"K-B3 ACOEM SW 5";2023-10-20 16:00:00;71,43;5,66;
"K-B3 ACOEM SW 5";2023-10-20 15:00:00;75,03;5,39;
"K-B3 ACOEM SW 5";2023-10-20 14:00:00;80,16;4,92;
"K-B3 ACOEM SW 5";2023-10-20 13:00:00;79,56;4,90;
"K-B3 ACOEM SW 5";2023-10-20 12:00:00;78,72;4,70;
"K-B3 ACOEM SW 5";2023-10-20 11:00:00;81,68;4,24;
"K-B3 ACOEM SW 5";2023-10-20 10:00:00;78,75;4,33;
"K-B3 ACOEM SW 5";2023-10-20 09:00:00;79,45;4,20;
"K-B3 ACOEM SW 5";2023-10-20 08:00:00;79,80;3,96;
"K-B3 ACOEM SW 5";2023-10-20 07:00:00;73,56;3,53;
"K-B3 ACOEM SW 5";2023-10-20 06:00:00;82,82;2,67;
"K-B3 ACOEM SW 5";2023-10-20 05:00:00;85,13;2,26;
"K-B3 ACOEM SW 5";2023-10-20 04:00:00;79,98;2,42;
"K-B3 ACOEM SW 5";2023-10-20 03:00:00;73,92;3,27;
"K-B3 ACOEM SW 5";2023-10-20 02:00:00;79,57;2,24;
"K-B3 ACOEM SW 5";2023-10-20 01:00:00;73,27;3,11;
"K-B3 ACOEM SW 5";2023-10-20 00:00:00;67,20;4,19;
"K-B3 ACOEM SW 5";2023-10-19 23:00:00;67,43;4,52;
"K-B3 ACOEM SW 5";2023-10-19 22:00:00;63,37;4,92;
"K-B3 ACOEM SW 5";2023-10-19 21:00:00;68,24;4,79;
"K-B3 ACOEM SW 5";2023-10-19 20:00:00;63,75;5,03;
"K-B3 ACOEM SW 5";2023-10-19 19:00:00;63,94;5,43;
"K-B3 ACOEM SW 5";2023-10-19 18:00:00;64,83;5,36;
"K-B3 ACOEM SW 5";2023-10-19 17:00:00;67,17;5,26;
"K-B3 ACOEM SW 5";2023-10-19 16:00:00;79,73;3,44;
"K-B3 ACOEM SW 5";2023-10-19 15:00:00;88,39;2,13;
"K-B3 ACOEM SW 5";2023-10-19 14:00:00;86,97;2,45;
"K-B3 ACOEM SW 5";2023-10-19 13:00:00;86,93;2,72;
"K-B3 ACOEM SW 5";2023-10-19 12:00:00;85,28;2,71;
"K-B3 ACOEM SW 5";2023-10-19 11:00:00;78,50;4,41;
"K-B3 ACOEM SW 5";2023-10-19 10:00:00;67,41;6,84;
"K-B3 ACOEM SW 5";2023-10-19 09:00:00;62,70;7,04;
"K-B3 ACOEM SW 5";2023-10-19 08:00:00;60,96;7,34;
"K-B3 ACOEM SW 5";2023-10-19 07:00:00;63,41;7,49;
"K-B3 ACOEM SW 5";2023-10-19 06:00:00;67,22;7,48;
"K-B3 ACOEM SW 5";2023-10-19 05:00:00;68,72;7,77;
"K-B3 ACOEM SW 5";2023-10-19 04:00:00;65,52;8,08;
"K-B3 ACOEM SW 5";2023-10-19 03:00:00;66,20;8,04;
"K-B3 ACOEM SW 5";2023-10-19 02:00:00;65,91;8,00;
"K-B3 ACOEM SW 5";2023-10-19 01:00:00;63,45;8,20;
"K-B3 ACOEM SW 5";2023-10-19 00:00:00;63,30;8,53;
"K-B3 ACOEM SW 5";2023-10-18 23:00:00;63,09;8,85;
"K-B3 ACOEM SW 5";2023-10-18 22:00:00;61,84;8,95;
"K-B3 ACOEM SW 5";2023-10-18 21:00:00;63,47;8,88;
"K-B3 ACOEM SW 5";2023-10-18 20:00:00;63,19;8,38;
"K-B3 ACOEM SW 5";2023-10-18 19:00:00;61,85;8,22;
"K-B3 ACOEM SW 5";2023-10-18 18:00:00;60,20;8,80;
"K-B3 ACOEM SW 5";2023-10-18 17:00:00;58,22;9,66;
"K-B3 ACOEM SW 5";2023-10-18 16:00:00;58,03;10,06;
"K-B3 ACOEM SW 5";2023-10-18 15:00:00;57,52;10,24;
"K-B3 ACOEM SW 5";2023-10-18 14:00:00;54,65;10,89;
"K-B3 ACOEM SW 5";2023-10-18 13:00:00;53,68;10,20;
"K-B3 ACOEM SW 5";2023-10-18 12:00:00;55,26;9,76;
"K-B3 ACOEM SW 5";2023-10-18 11:00:00;56,34;8,83;
"K-B3 ACOEM SW 5";2023-10-18 10:00:00;63,23;6,76;
"K-B3 ACOEM SW 5";2023-10-18 09:00:00;74,78;4,89;
"K-B3 ACOEM SW 5";2023-10-18 08:00:00;77,81;4,67;
"K-B3 ACOEM SW 5";2023-10-18 07:00:00;80,05;4,66;
"K-B3 ACOEM SW 5";2023-10-18 06:00:00;76,37;5,03;
"K-B3 ACOEM SW 5";2023-10-18 05:00:00;71,70;5,82;
"K-B3 ACOEM SW 5";2023-10-18 04:00:00;72,42;6,16;
"K-B3 ACOEM SW 5";2023-10-18 03:00:00;72,04;6,79;
"K-B3 ACOEM SW 5";2023-10-18 02:00:00;65,69;7,57;
"K-B3 ACOEM SW 5";2023-10-18 01:00:00;61,05;8,81;
"K-B3 ACOEM SW 5";2023-10-18 00:00:00;58,06;9,75;
"K-B3 ACOEM SW 5";2023-10-17 23:00:00;57,65;10,22;
"K-B3 ACOEM SW 5";2023-10-17 22:00:00;59,64;11,07;
"K-B3 ACOEM SW 5";2023-10-17 21:00:00;62,04;11,70;
"K-B3 ACOEM SW 5";2023-10-17 20:00:00;63,05;12,15;
"K-B3 ACOEM SW 5";2023-10-17 19:00:00;66,22;12,39;
"K-B3 ACOEM SW 5";2023-10-17 18:00:00;62,20;13,37;
"K-B3 ACOEM SW 5";2023-10-17 17:00:00;57,98;14,22;
"K-B3 ACOEM SW 5";2023-10-17 16:00:00;58,52;14,05;
"K-B3 ACOEM SW 5";2023-10-17 15:00:00;55,94;14,45;
"K-B3 ACOEM SW 5";2023-10-17 14:00:00;55,72;14,48;
"K-B3 ACOEM SW 5";2023-10-17 13:00:00;57,76;14,11;
"K-B3 ACOEM SW 5";2023-10-17 12:00:00;66,88;12,01;
"K-B3 ACOEM SW 5";2023-10-17 11:00:00;72,63;10,25;
"K-B3 ACOEM SW 5";2023-10-17 10:00:00;75,69;9,00;
"K-B3 ACOEM SW 5";2023-10-17 09:00:00;76,30;8,56;
"K-B3 ACOEM SW 5";2023-10-17 08:00:00;77,17;8,37;
"K-B3 ACOEM SW 5";2023-10-17 07:00:00;77,98;7,96;
"K-B3 ACOEM SW 5";2023-10-17 06:00:00;77,96;7,81;
"K-B3 ACOEM SW 5";2023-10-17 05:00:00;77,29;7,79;
"K-B3 ACOEM SW 5";2023-10-17 04:00:00;75,59;8,32;
"K-B3 ACOEM SW 5";2023-10-17 03:00:00;76,22;8,49;
"K-B3 ACOEM SW 5";2023-10-17 02:00:00;78,98;7,73;
"K-B3 ACOEM SW 5";2023-10-17 01:00:00;76,57;7,97;
"K-B3 ACOEM SW 5";2023-10-17 00:00:00;73,58;8,38;
"K-B3 ACOEM SW 5";2023-10-16 23:00:00;70,65;8,60;
"K-B3 ACOEM SW 5";2023-10-16 22:00:00;65,95;8,91;
"K-B3 ACOEM SW 5";2023-10-16 21:00:00;60,08;9,28;
"K-B3 ACOEM SW 5";2023-10-16 20:00:00;53,47;9,79;
"K-B3 ACOEM SW 5";2023-10-16 19:00:00;49,42;10,29;
"K-B3 ACOEM SW 5";2023-10-16 18:00:00;44,23;11,63;
"K-B3 ACOEM SW 5";2023-10-16 17:00:00;41,86;12,98;
"K-B3 ACOEM SW 5";2023-10-16 16:00:00;41,72;13,02;
"K-B3 ACOEM SW 5";2023-10-16 15:00:00;33,78;13,92;
"K-B3 ACOEM SW 5";2023-10-16 14:00:00;34,75;12,60;
"K-B3 ACOEM SW 5";2023-10-16 13:00:00;37,37;11,27;
"K-B3 ACOEM SW 5";2023-10-16 12:00:00;41,05;9,73;
"K-B3 ACOEM SW 5";2023-10-16 11:00:00;44,66;8,34;
"K-B3 ACOEM SW 5";2023-10-16 10:00:00;48,74;6,77;
"K-B3 ACOEM SW 5";2023-10-16 09:00:00;51,94;5,39;
"K-B3 ACOEM SW 5";2023-10-16 08:00:00;52,66;4,98;
"K-B3 ACOEM SW 5";2023-10-16 07:00:00;52,42;5,01;
"K-B3 ACOEM SW 5";2023-10-16 06:00:00;52,70;5,23;
"K-B3 ACOEM SW 5";2023-10-16 05:00:00;56,39;5,00;
"K-B3 ACOEM SW 5";2023-10-16 04:00:00;57,05;5,42;
"K-B3 ACOEM SW 5";2023-10-16 03:00:00;57,22;5,70;
"K-B3 ACOEM SW 5";2023-10-16 02:00:00;56,18;5,92;
"K-B3 ACOEM SW 5";2023-10-16 01:00:00;54,66;6,31;
"K-B3 ACOEM SW 5";2023-10-16 00:00:00;55,56;6,89;
"K-B3 ACOEM SW 5";2023-10-15 23:00:00;54,24;7,16;
"K-B3 ACOEM SW 5";2023-10-15 22:00:00;52,50;7,51;
"K-B3 ACOEM SW 5";2023-10-15 21:00:00;53,70;7,82;
"K-B3 ACOEM SW 5";2023-10-15 20:00:00;52,95;8,23;
"K-B3 ACOEM SW 5";2023-10-15 19:00:00;49,87;9,07;
"K-B3 ACOEM SW 5";2023-10-15 18:00:00;47,55;10,23;
"K-B3 ACOEM SW 5";2023-10-15 17:00:00;45,70;10,75;
"K-B3 ACOEM SW 5";2023-10-15 16:00:00;46,68;10,76;
"K-B3 ACOEM SW 5";2023-10-15 15:00:00;45,03;11,09;
"K-B3 ACOEM SW 5";2023-10-15 14:00:00;41,44;11,96;
"K-B3 ACOEM SW 5";2023-10-15 13:00:00;41,25;12,56;
"K-B3 ACOEM SW 5";2023-10-15 12:00:00;43,72;11,65;
"K-B3 ACOEM SW 5";2023-10-15 11:00:00;47,00;10,80;
"K-B3 ACOEM SW 5";2023-10-15 10:00:00;53,58;9,47;
"K-B3 ACOEM SW 5";2023-10-15 09:00:00;55,72;8,81;
"K-B3 ACOEM SW 5";2023-10-15 08:00:00;57,11;8,81;
"K-B3 ACOEM SW 5";2023-10-15 07:00:00;57,63;8,88;
"K-B3 ACOEM SW 5";2023-10-15 06:00:00;58,12;8,87;
"K-B3 ACOEM SW 5";2023-10-15 05:00:00;58,34;8,86;
"K-B3 ACOEM SW 5";2023-10-15 04:00:00;57,43;9,01;
"K-B3 ACOEM SW 5";2023-10-15 03:00:00;57,91;9,07;
"K-B3 ACOEM SW 5";2023-10-15 02:00:00;58,01;9,17;
"K-B3 ACOEM SW 5";2023-10-15 01:00:00;60,24;8,97;
"K-B3 ACOEM SW 5";2023-10-15 00:00:00;62,85;8,94;
"K-B3 ACOEM SW 5";2023-10-14 23:00:00;62,33;9,30;
"K-B3 ACOEM SW 5";2023-10-14 22:00:00;61,86;9,67;
"K-B3 ACOEM SW 5";2023-10-14 21:00:00;66,54;9,50;
"K-B3 ACOEM SW 5";2023-10-14 20:00:00;70,37;8,98;
"K-B3 ACOEM SW 5";2023-10-14 19:00:00;66,52;9,42;
"K-B3 ACOEM SW 5";2023-10-14 18:00:00;61,94;10,51;
"K-B3 ACOEM SW 5";2023-10-14 17:00:00;60,08;11,39;
"K-B3 ACOEM SW 5";2023-10-14 16:00:00;59,04;11,99;
"K-B3 ACOEM SW 5";2023-10-14 15:00:00;59,71;11,87;
"K-B3 ACOEM SW 5";2023-10-14 14:00:00;67,53;11,05;
"K-B3 ACOEM SW 5";2023-10-14 13:00:00;74,82;9,62;
"K-B3 ACOEM SW 5";2023-10-14 12:00:00;77,23;9,11;
"K-B3 ACOEM SW 5";2023-10-14 11:00:00;74,84;9,33;
"K-B3 ACOEM SW 5";2023-10-14 10:00:00;77,86;8,48;
"K-B3 ACOEM SW 5";2023-10-14 09:00:00;80,74;7,51;
"K-B3 ACOEM SW 5";2023-10-14 08:00:00;80,06;7,35;
"K-B3 ACOEM SW 5";2023-10-14 07:00:00;79,48;7,33;
"K-B3 ACOEM SW 5";2023-10-14 06:00:00;83,26;7,60;
"K-B3 ACOEM SW 5";2023-10-14 05:00:00;82,58;7,82;
"K-B3 ACOEM SW 5";2023-10-14 04:00:00;82,95;8,15;
"K-B3 ACOEM SW 5";2023-10-14 03:00:00;83,10;8,36;
"K-B3 ACOEM SW 5";2023-10-14 02:00:00;84,02;8,33;
"K-B3 ACOEM SW 5";2023-10-14 01:00:00;83,44;8,66;
"K-B3 ACOEM SW 5";2023-10-14 00:00:00;85,08;9,00;
"K-B3 ACOEM SW 5";2023-10-13 23:00:00;86,51;9,63;
"K-B3 ACOEM SW 5";2023-10-13 22:00:00;88,41;10,01;
"K-B3 ACOEM SW 5";2023-10-13 21:00:00;90,44;10,09;
"K-B3 ACOEM SW 5";2023-10-13 20:00:00;87,98;10,50;
"K-B3 ACOEM SW 5";2023-10-13 19:00:00;88,23;11,91;
"K-B3 ACOEM SW 5";2023-10-13 18:00:00;90,85;13,12;
"K-B3 ACOEM SW 5";2023-10-13 17:00:00;94,94;13,09;
"K-B3 ACOEM SW 5";2023-10-13 16:00:00;95,14;12,64;
"K-B3 ACOEM SW 5";2023-10-13 15:00:00;94,11;12,30;
"K-B3 ACOEM SW 5";2023-10-13 14:00:00;92,95;12,03;
"K-B3 ACOEM SW 5";2023-10-13 13:00:00;91,61;12,02;
"K-B3 ACOEM SW 5";2023-10-13 12:00:00;85,23;12,38;
"K-B3 ACOEM SW 5";2023-10-13 11:00:00;81,21;12,35;
"K-B3 ACOEM SW 5";2023-10-13 10:00:00;78,96;12,33;
"K-B3 ACOEM SW 5";2023-10-13 09:00:00;70,71;12,56;
"K-B3 ACOEM SW 5";2023-10-13 08:00:00;67,03;11,78;
"K-B3 ACOEM SW 5";2023-10-13 07:00:00;75,53;9,51;
"K-B3 ACOEM SW 5";2023-10-13 06:00:00;76,00;8,79;
"K-B3 ACOEM SW 5";2023-10-13 05:00:00;74,28;8,46;
"K-B3 ACOEM SW 5";2023-10-13 04:00:00;72,21;8,23;
"K-B3 ACOEM SW 5";2023-10-13 03:00:00;71,18;7,39;
"K-B3 ACOEM SW 5";2023-10-13 02:00:00;70,87;7,01;
"K-B3 ACOEM SW 5";2023-10-13 01:00:00;70,24;7,05;
"K-B3 ACOEM SW 5";2023-10-13 00:00:00;68,92;6,90;
"K-B3 ACOEM SW 5";2023-10-12 23:00:00;66,92;7,29;
"K-B3 ACOEM SW 5";2023-10-12 22:00:00;64,69;7,76;
"K-B3 ACOEM SW 5";2023-10-12 21:00:00;63,81;8,33;
"K-B3 ACOEM SW 5";2023-10-12 20:00:00;59,74;9,25;
"K-B3 ACOEM SW 5";2023-10-12 19:00:00;54,11;10,45;
"K-B3 ACOEM SW 5";2023-10-12 18:00:00;49,10;11,79;
"K-B3 ACOEM SW 5";2023-10-12 17:00:00;44,34;13,28;
"K-B3 ACOEM SW 5";2023-10-12 16:00:00;43,98;13,95;
"K-B3 ACOEM SW 5";2023-10-12 15:00:00;46,24;13,61;
"K-B3 ACOEM SW 5";2023-10-12 14:00:00;46,45;13,29;
"K-B3 ACOEM SW 5";2023-10-12 13:00:00;47,71;12,87;
"K-B3 ACOEM SW 5";2023-10-12 12:00:00;50,55;12,04;
"K-B3 ACOEM SW 5";2023-10-12 11:00:00;52,63;11,95;
"K-B3 ACOEM SW 5";2023-10-12 10:00:00;60,22;10,24;
"K-B3 ACOEM SW 5";2023-10-12 09:00:00;66,12;8,93;
"K-B3 ACOEM SW 5";2023-10-12 08:00:00;66,42;8,84;
"K-B3 ACOEM SW 5";2023-10-12 07:00:00;65,77;9,12;
"K-B3 ACOEM SW 5";2023-10-12 06:00:00;65,57;9,30;
"K-B3 ACOEM SW 5";2023-10-12 05:00:00;65,40;9,41;
"K-B3 ACOEM SW 5";2023-10-12 04:00:00;65,07;9,63;
"K-B3 ACOEM SW 5";2023-10-12 03:00:00;66,08;9,98;
"K-B3 ACOEM SW 5";2023-10-12 02:00:00;67,56;10,09;
"K-B3 ACOEM SW 5";2023-10-12 01:00:00;68,67;10,11;
"K-B3 ACOEM SW 5";2023-10-12 00:00:00;70,04;10,01;
"K-B3 ACOEM SW 5";2023-10-11 23:00:00;73,98;9,86;
"K-B3 ACOEM SW 5";2023-10-11 22:00:00;76,81;9,73;
"K-B3 ACOEM SW 5";2023-10-11 21:00:00;75,69;9,67;
"K-B3 ACOEM SW 5";2023-10-11 20:00:00;72,85;9,46;
"K-B3 ACOEM SW 5";2023-10-11 19:00:00;72,45;9,35;
"K-B3 ACOEM SW 5";2023-10-11 18:00:00;65,54;10,84;
"K-B3 ACOEM SW 5";2023-10-11 17:00:00;62,90;12,11;
"K-B3 ACOEM SW 5";2023-10-11 16:00:00;66,60;11,96;
"K-B3 ACOEM SW 5";2023-10-11 15:00:00;62,87;12,75;
"K-B3 ACOEM SW 5";2023-10-11 14:00:00;55,25;13,46;
"K-B3 ACOEM SW 5";2023-10-11 13:00:00;58,34;13,09;
"K-B3 ACOEM SW 5";2023-10-11 12:00:00;70,03;11,90;
"K-B3 ACOEM SW 5";2023-10-11 11:00:00;73,12;12,66;
"K-B3 ACOEM SW 5";2023-10-11 10:00:00;75,92;12,26;
"K-B3 ACOEM SW 5";2023-10-11 09:00:00;79,65;12,77;
"K-B3 ACOEM SW 5";2023-10-11 08:00:00;77,96;14,10;
"K-B3 ACOEM SW 5";2023-10-11 07:00:00;82,00;14,88;
"K-B3 ACOEM SW 5";2023-10-11 06:00:00;84,27;15,38;
